ulasan,rating
Beberapa waktu suka blank apalagi kalau lagi urgen pesan makanan dan gosend tolong dong di perbaiki,3
Kenapa tidak ada GOTIX di aplikasi GOJEK saya,3
pesan utk yang kedua kalinya tapi ternyata kali ini bumbu sate nya terlalu berminyak dan ukuran dagingnya lebih kecil,3
Sering adain promo dong,3
sekarang2 kok klo order dpt drivernya jauh terus Padahal driver yg dkt2 ad tp ga nyangkut,3
Parah di hp vivo gak bisa login udah 3x login tidak bisa dan ada bacaan nya terjadi kendala teknis akan segera kami tangani mohon di coba beberapa saat lagi Mohon segera di perbaiki kembali,3
Bagus Menyenangkan,3
kalau pesen gofood mahal bgt tambahan biayanya bisa 2kali lipat apa yg dipesan,3
Baik aplikasi drivernya jg perlu banyak pembenahan jg sllu error giliran soal cuan aja ga ada kompromi ngacok,3
Sering berhenti sendiri,3
Ada apa dengan aplikasi gojek Kok sering ngehang Padahal hp sy RAM nya 6gb Aplikasi sebelah lancar aja digunakan,3
Ngelag mulu saat pantau pesanan gofood dan edit alamat Gadget Poco X3 nfc 664,3
Kalo buka gojek pake data pasti ngelag Mau bayar qris tidak ada internet terus tulisannya Padahal buka app lain lancar jaya Udah di reinstal hapus data dll gabisa HP nya atau gimana ya Masa Xiaomi 13T jelek begini,3
Aneh sama aplikasi ini  saya kasih bintang 3 karna gopay later sangat membantu Yg bikin saya kecewa kenapa sudah saya bayar lunas sebelum jatoh tempo gak bisa di pakai lagi ya  Mungkin kalau saya bayarnya lewat sih tidak masalah kalau gak bisa di pake lagi,3
Sering ngelag dan harus tutup paksa Mengganggu yah,3
mayan,3
Aplikasi sering hank,3
Ada beberapa hal yg menurut saya harus diperbaiki dari app Gojek 1 GPSnya suka ngawur engga kayak app sebelah yg autolocked ke posisi rumah kita 2 Harganya tambah mahal huhu Kalo kepaksa ga bakal pake gojek Kadang kalo pake gocar suka apes ketemu pak driver yg ga sopan  3 Tolong kasih fitur kayak app sebelah dong kak jadi kalo kita beli barang dan driver lg ga ada uang kembalian drivernya bisa kasih kembalian via gopaytransfer bank Maacih kaka ,3
Aplikasi ny suka hang sendiri,3
Yang hilang dari Gojek saat ini adalah GoTiket jdi kaga bisa lgi dah buat pesan tiket bioskop hadehhh padahal membantu bgt,3
Coba dlu,3
adain pilihan Driver dong Driver PriaWanita biar istri saya gak di bonceng cowo lain,3
Bug nya tolong di benar kan,3
Lumayan bagus,3
kenapa sihh sering keluar2 sendiiri cuma loading muter2 doangg pdhal sinyal baguss,3
Server sibuk trussssss,3
Oke,3
Kasih diakoun laah,3
Cukup,3
Tidak ada akses jaringan aplikasi lain normal,3
Tolong sistemnya diperbaiki Saya nunggu 10 menit untuk dapat gojek drivernya tak dapat tu loh Tolonglah saya perlu pak sam zepr Jam 530 saya order tak dapat tempat kampung sepi pak,3
Nyari pengemudi lama banget,3
proses terlalu lama,3
Kenapa ya akhir ini padahal wifi dan internet di pake apapun lancar banget bagian buka gojek yg goofod dan gomart koneksi tidak trsambung terus,3
Sering pembaruan sih aplikasi ini tapi kok terkadang gk bisa dipakai ya Pas ada darurat butuh malah gk bisa terpakai layanan transportasi nya biasanya  2 minggu setelah pembaruan ini aplikasi agak rewel,3
lagi2 update versi yg kebanyakan animasi bikin ngelag,3
j o kt,3
Aplikasi sering ngecrash,3
Sering bngt error tiba2 ngeblank ga bisa d gerakan harus keluar dulu bru bisa lagi sering bngt ini knp ya jdi gini,3
Hari ini tiba2 banyak iklan gojek muncul di beranda mana tiap di exit muncul lagi Tolong diperbaikin karena benar2 mengganggu,3
Tolong nasehatin para driver nya supaya tidak males buat mmbaca patokan  Soalnya udh sesuai titik juga suka pada kelewatt  dikasih patokan yang jelas malah bales panjang bgt masih mnding mau kasih patokan biar gak nyasar nyari alamat nya ,3
Sebenernya suka tapi ahkir2 ini kenapa yaa Kok kayaknya sering banget penutupan aplikasi secara paksa,3
Kenapa sih mau buka gomart malah ga bisabisa Segala internet mati Padahal nonton Netflix lancar jaya,3
kenapa gojek sekarang pelit promoo kalah sama aplikasi sebelah banyak promonya ini satu aja nggak ada sekali pun padahal dulu saya pakai lumayan banyak promonya,3
gak bisa bikin tujuan baru lagi padahal udah update tolong dibantu developernya kita susah bikin atau cari alamat baru lagi makasih,3
T bunuh tv orang diri n T yang Gt Dan R bg yg ji film yg bu kokoh dalam hati gue yg yu saya ganti tebu bir yu ikut mulu T kini yang ciri nu ibu ni,3
Oke lumayan bisa membatu adanya tranformasi gojek,3
Aplikasi lambat driver tidak responsive orderan di cancel terus padahal dah 2030 menitan nunggu dichat gk jawab2,3
Gangguan mulu Gojek  Driver sibuk terusss  dahlaah,3
kok gotik sekarang tdk ada di aplikasi gojek lgi setelah di update padahal sangat memudahkan untuk beli tiket bioskop,3
Admin DRIVER Kalian namanya MURSALIN PLAT B 4092 SSI VIRAL KARENA PENCURIAN HAPE ANAK KECILPENUMPANGNYA SENDIRI ANAK TERSEBUT SAMPAI TERSERET TOLONG DI BERHENTIKAN SYA PEREMPUAN SAJA JDI TAKUT KALAU DAPAT DRIVER DIA JANGAN KASIH PERINGATAN TPI LANGSUNG PECAT INI KRIMINAL THANKS ADMIN,3
lama banget cari driver di batalin terus pesanan saya,3
Dari dlu perasaan bagus2 aja aplikasi nya Kenapa skrg tiba2 jaringan nya ntag kmna mana lagi laper2 nya malah gak bisa pesan makan,3
Sekarang sering ngeblank Gak kaya dulu,3
Tolong tampilkan gopaylater karena saya sudah sering memakai aplikasi gopay di transaksi tks,3
Beberapa pos gojek tidak sesuai di lapangan terkadaang malah membuat penumpang dan driver salah paham salah contoh adalah untuk titik penjemputan gojek di stasiun tanah Abang tidak sesuai dengan titik pos gojek di aplikasi karena tidak dilarang oleh KAIJaklingko Tutup penjemputan di dekat Alfamart dimana titik tersebut di claim secara lokal oleh driver2 gojeek yang mangkal dan tidak ada penunjuk resmi dari gojek Hal ini sering jadi kesalapahaman,3
Gojek pasti ada jalan kenapa setelah di update apk nya goinvestasi gk bisa d buka Sayang sekarang mah gk bisa isi kuotapulsa pake paylater padahal sangat membantu,3
Server sedang sibuk terus padahal mau pesen gofood huhuhu ,3
Driver lama mau ngirim barang padahal ga murah,3
Malesin bgt skrg sering bgt error aplikasinya,3
Ngga bisa ganti no hp butuh waktu 30 jam mulu perasaan ngga ada ganti no hp,3
pernah gofood kfc nilai yg ditagihkan sudah terdapat item biaya antar Kemudian dari aplikasi dari harga total tersebut ditambahlagi biaya antar oleh gojek Mana gopay auto ketarik pula Wassalam,3
Habis si upgrade kenapa malah jadi sering force close ya,3
3razi,3
hhhhhphhh4th h huhh,3
Uang refund belum balik ,3
Suka crash pas order gofood,3
Kadang suka ngeblank gabisa dipencet apa padahal lagi enak psen gofood tbtb ngeblank wktu psen gofood juga cmn ada animasi mnurutku itu kurang membantu karena tidak bisa melihat posisi driver dengan jelas dan akurat,3
Coba duluntar kalo lancar kasi bintang berikutny,3
Harga nya jgn tambah naik teruss Udh di jadiin prioritas bwt perjalan jg tp naik trus,3
Menu gotix hilang padahal sempet ada,3
Paylater terpotong pembelian batal saldo dipotong tolong donk respon nya team gojek,3
Ko tibagopay spinjam menghilang,3
Lagi dan lagi aplikasi kadang ngefreeze tiba tiba padahal handphone gak freeze cuma aplikasi nya tolong tingkatkan lagi masa kalah dengan kompetitor buatan anak bangsa loh ini,3
Aplikasi paylater error trus dan tidak bisa digunakancoba bug nya diperbaiki,3
Titik di map tolong dong dibenerin Jangan memicu pertikaian antara costumer dan driver,3
Sangat puas pakai aplikasi Gojek,3
Ongkir nya cba lebih murah sedikit,3
Saya topup saldo gopay melalui brimo dgn status berhasil tp di aplikasi gopay blm msk,3
Dulu saya kasih bintang 5  Tapi setelah gotix hilang saya kurangi jadi bintang 3,3
Apps sering error,3
Saya kecewa dengan gopaylater Sebelum ada aplikasi gopay yang terbaru saya punya limit 300rb sering pakai buat beli pulsa pas disuruh updet ke gopay yang baru limit saya hilang dan untuk ngajuin gopay later ditolak terus padahal setiap bulan limit sya pakai dan selalu bayar sekarang giliran limit hilang dan ngajuin ditolak dengan alesan tidak memenuhi syarat Aneh menurut saya,3
sudah tidak ada go tix ya,3
Mau cari tiket di menu gotix tp gak muncul pilihan kotanya susah,3
Baru coba,3
Halo gojek melalu komentar ini saya hanya mau minta aplikasi gojek saya supaya jadi plushanya cm ganti no tlp apk saya terblokir dan ga bs konek dgn akun go partnertolong biar BS plus dan konek lagi ,3
Gojek sekarang lama,3
selalu ada masalah soal pembayarangopay sering gk isa pake yaa,3
Pengin banyak vocerny,3
Sementara ok ,3
iya nih gojek kok sering ngelag ya coba di perbaiki nanti kalau sudah aku tambah bintangnya,3
Mas kadeni jolembong pekok,3
Ga dapet potongan,3
Bantu saya lupa pin bos ku,3
Tolong dong min area Kecamatan saya Disediakan Driver masak dikabupatennya saja,3
Mau pesen tiket lewat gotix gak bisa Blank Gak ada pilihan,3
Tarif paling tinggi diantara aplikasi lainnya,3
Skrng aplikasinya lemot mapnya suka ngaco gopay later jg ada saldo tidak bisa digunakan,3
Lama terus kalo nunggu driver,3
Ada rute yg enak jln raya knp s kasih rute ke dalam gg bukanya mempercepat waktu malah membuat lama perjalanan tolong dong update lagi rutenya ke jalan raya lagi biar nyaman perjalanan jgn sekali kali lg kasih rute masuk dlm gg Ngerti,3
Selalu dapat driver yang titik nya jauh sehingga kadang lama nunggunya,3
Kenapa sekarang suka eror saat pesan gosend sih Mana kadang pelanggan order di detik2 sameday berakhir eeehhh ditunggu2 pick up ga ada dapat kurir jg dibatalkan ga mungkin krn dah lewat waktu sameday,3
chat dari driver ga masuk harus buka dulu aplikasinya smpe driver ngomel krn nunggu lama,3
Tolong kembalikan fitur tarik tunai di gopay,3
Coba dulu,3
gopay later tidak bisa digunakan padahal limit nya masih utuh,3
Kenapa gopay latter saya selalu eror tidak bisa dipake Kenapa yaa,3
Ini knp dah gw mau pesen tiba tiba jadi eror ga bisa nge chat driver pas relog tiba tiba di cancel aja mana gopay gw Angus 20k ini knp dah,3
knp sih kalau abis ujan susah banget dapet driver,3
Sekarang kalau mau nge gofood nggak asik jaraknya jauhjauh padahal pilih terdekat,3
Tolong dong aplikasinya diperbaiki tiap ada telepon driver masuk tidak akan muncul di layar hp terpaksa harus saya telepon ulang,3
Admin GoJek tolong bilang ke Admin GoPartner spy mereka merespon keluhan2 dari para mitra ,3
Gopay later tidak bisa digunakan,3
Lah tololkatany diskon 50 persen 20rbgiliran di pake cuma ke potong 10 ribudari 40k di discount cuma jadi 30ktolol banget anjgnyari duit gini amatTolol,3
Kenapa responnya lama saya buat laporan uang saya hilang 530000 ini yatuhann tolong gimana Cara kembaliinnya,3
77 ini ini yg TK wa wa 1 11 11 no Tlp ya,3
sekarang pengantaran makin lama,3
Pesen gofood skrg jadi lama harus tunggu dapat driver terlalu lama padahal banyak driver sekitar area resto,3
Tolong mapnya jgn eror kasian abang gojeknya salah jalan,3
Saya turunin lagi bintangnyakenapa paylaternya saya di blokirtoh selama ini di bayar terus kokmasa cuma beberapa hari gak menggunakan transaksi gopay langsung di blokir,3
PESANAN FOOD TERLALU LAMA PERLU EVALUASI terlalu lama komfirmasihnya,3
Kenspa gojek gk bisa di pakek ya hari ini pesan makanan selalu gk bisa,3
Tiga dulu bintangnya ya,3
Susah Buat verifikasi,3
Beralih ke Gojek yg aman2 dulu dr aplikasi boikot disebelah Lokalpride,3
Tambahakan lagi golife seperti dulujadi lebih banyak pilihan layanan selain transportasi dan pengantaran,3
Apaan sih ni aplikasi tiba tiba force close lah tb TB crash ga jelas kadang ga bisa di buka kadang ke pesen 2 kali lain kali mending update performance dulu deh dari pada fitur fitur ga jelas Makin bagus engga malah makin aneh aplikasi nya kasian ke driver yang kepesen 2 kali mau ga mau harus di cancle salah satu,3
Kenapa kok sering error biasanya lancar untuk gofood,3
apdate mulu hasil ttp aja,3
Kak saya tidak bisa instal gojek nya kenapa ya kak,3
Gojek versi terbaru bagian gofood jd aneh Dulu bisa kata kuncinya dari makanan Sekarang hanya bisa pilihan resto Kan jd sulit nemuin nya Misal kita search lumpia Dulu bs ketemu by food aj Skr search lumpia yg nongol cm resto lumpia resto lain yg jg jual lumpia tp cm side dish ga nongol Search by foodnya ud ga ada Balikin aja kaya dlu Lbh gampang klo mw cari makanan skr terbatas bgt Hrs hapal nama restonya dlu Aneh,3
Sejak perubahan gopay later dari findaya ke MAB limit saya jadi turun banyak dan saat ini saya tidak bisa menggunakan gopay later nya padahal limitnya masih banyak yang bisa di gunakan Padahal aplikasi gojek dan gopay later sudah upgrade paling terbaru Sudah kirim laporan ke pusat bantuan tapi tetap tidak menyelesaikan masalah saya,3
Ko saya top up dari BRI tidak masuk ya sedangkan di status nya berhasil dan di riwayat brimo nya berhasil,3
Jadi agak ribet malah sekarang pake aplikasi GOJEK ini,3
Tolong ya Gojek untuk mempermudah complain mechanismnya omset trilyunan masa no call center costumer susah dihubungi gmn caranya kita chat driver kalau HP kita ketinggalan di gocar Saya 20menit baru bs kesambung dgn call center,3
Gojek milih rute terdekat dong kan rugi bayar rute jauh tapi drivernya lewat rute dekatt jauhnm bgt selisih ongkosnya sampai 10rb itera,3
Udah 2x kejadian pesen 2 driver keduanya jemput barengan lah saya bingung Akhirnya 1 di cancel Eeh hari ini lebih aneh saya sudah sampai ada driver yg chat halo posisi saya sudah sampai Lah itu siapa yg order Kan ngerugiin pak driver JEK gmn sih,3
Aplikasinya masih kurang user friendly dan titiknya msh susah di akses,3
Saldo saya berubah di gopay setelah saya ganti email di gojek dengan email yang sama dengan di akun gopay Saya mau kembali ke akun sebelumnya tapi sudah tidak bisa Sehingga saya tidak bisa melihat riwayat transaksi saya lagi Mohon bantuannya,3
Berapa kali udah titiknya sudah sesuai kok rutenya beda sih,3
Entah saya atau yang lainnya jugatapi kenapa pada saat saya sedang memesan sesuatu alamat yang dituju selalu berubah tidak sesuai lokasi saya saat ini,3
Gojek kalau hujan susah banget dapetnya kadang kesel Gak motor gak mobil sama aja,3
Saya kasih bintang 3 dulu karena saya cukup kecewa saya sempat pesen mobil ukuran XL yang memang buat sekitar 6 orang yang datang malah mobil kecil yang hanya cukup 4 orang saja jadinya harganya hanya lebih mahal tapi bahkan tidak bisa ngangkut lebih dari 4 orang rugi sih iyatapi mau bagaimana lagi ,3
Sudah jadi bosmohon diperhatikan ya,3
Bagus tapi akhir2 ini qris nya suka g berfungsi ,3
Utk gofood biaya ongkir dan admin mahal,3
Semua driver butuh makan,3
jangan order GOCAR HEMAT kasian ke drivernya jemput nya jauh jauhkalian bisa hemat tp driver nombok karena belum masuk itungan ongkostolong di evaluasi lagi,3
Cukup baik,3
Saya suka sama aplikasi ini,3
Lumayan kecewa sama performa apk kali ini,3
Tolong dong paylatter saya di aktifkan kembali sama konfirmasi gopay pinjam nya,3
Order lead time go food terlalu lama,3
Pinjaman,3
Biaya oprationalnya ke mahalan,3
Mesen gojek di area deket malah dapet driver yang jauh dari lokasi tolong di benerin,3
cepat ramah dh sopan,3
pelayan makin kesini makin lama,3
Kenapa aplikasi gotix untuk pemesanan tiket hilang sekarang untuk daerah kota2 lain adanya cuma jakarta aja,3
878 17Hz a 71223 CS a x,3
Aku sering pesan sihhhhhhh,3
Ok,3
U8bu 32773e,3
Kok gk ada lagi mode hematnya sih,3
Ok Uda bisa meski di komplen dulu tp bagus juga kerjanya sukses delalu PT gojek ya,3
Banyak masalah di aplikasinya tolong perbaiki,3
Oke sih vouchernya byk cm Skrng jd tambah lama nunggunya gak kira2 pdhl udh pake yg cpt bukan yg hemat yak,3
menurut saya go food itu mahal karena harganya dimark up sekitar 1525 gojek kan sudah untung dari pengiriman untung lagi dari penjual makanan yg seluruhnya dibebankan ke customer ini yg perlu diperbaiki,3
Pelayanan gojek sekarang sangat kurang memuaskan Contohnya kita pesan gofoot padalan di sini banyak driver on mala susah kali mencari driver itu poinnya lalu di menu cansel kalau suda gak dapet driver sampai 1 jam atau lebih tidak bisa di cansel Tolong la pihak gojek di tindak lanjuti pada aplikasi ini supaya pelanggan dengan driver atau yang bersangkutan tidak di rugikan lagi terimakasih dan semoga di baca keluhan saya dan pelanggan lain terimakasih,3
Kenapa setiap dipesan dan sudah dapat drivernya gak jalanjalan harus nunggu 23 menit dulu baru jalan,3
Setelah update 7 Nov 23 Gotixnya error gak bisa cari kota lain selain jakarta,3
Ini gopaylater nya kenapa ya dari kemarin gangguan terus di coba pakai tunai bisa tapi pakai gopaylater langsung gangguan Kecewa banget padahal limit gopaylater nya masih ada Mohon di jelaskan,3
Gopaylater nya eror mulu jadi ragu kalo mau pakai,3
Bintang 3 dulu karena dapat telp dari driver tp tidak keluar tampilan panggilannya,3
Gopaylater kenapa min Gak bisa dipake gak ada tagihan limit aman,3
more discount promotions,3
Uluuuuuuuuuuuuyuy uuuukiluuuuuuuuuyyuuy,3
Suka putus hilang kontak,3
Sekarang gojek kenapa ya bila saya memesannyari drivernya lama banget Apakah di kota saya bangilpasuruan sedikit drivernya ,3
Ditingkatin lagi dong sistemnya Masa seringbgtt tbtb nge lag gabisa dipencet apa2 kaya nge freeze gitu SERING BANGETTT,3
Cukup bagus lah buat sayaalhamdulillah gk ada bug ataupun masalah apapun Tpi knp saya gk kasih b5 Karena biaya ongkir gofood nya terlalu gede masa sih jaraknya gk seberapa tpi ongkirnya sampe 15000mening saya lngng ke tokonya aja naik angkutan umum dah jls kalo naik umum lebih murah cuma 10k PP Mungkin itu aja komentar driku makasih gojek para drivernya baik kok saya suka tpi itu masalahnya Ongkirnya jngn kemahalan di gofood,3
